DEPARTURE_DATE,ARRIVAL_DATE,ARRIVAL_PLACE_ID,PLACE_NAME,VESSEL_ID,VESSEL_NAME,STORAGE_CAPACITY,INFORMATION_SOURCE_ID,PARAMETER_DETAIL,FISHERY_TYPE_ID,PARAMETER_DETAIL(human consumption type),CATCH_WEIGHT_TRIP,TAXON_ID,COMMON_NAME,CATCH_WEIGHT_SPECIES,
16-07-2019 02:00:00,16-07-2019 13:42:00,35,SAN ANDRES,36130,ANTONIO Y ESTHER                                            ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
19-07-2019 02:30:00,19-07-2019 09:18:00,35,SAN ANDRES,27030,BRAYAN Y YANIRA                                             ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
19-07-2019 01:00:00,19-07-2019 09:23:00,35,SAN ANDRES,20502,ROBERTO II / RAMBO II,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
19-07-2019 02:00:00,19-07-2019 09:30:00,35,SAN ANDRES,24606,ELISBAN I,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,3300.0000,103,"Anchoveta, anchoveta peruana, peladilla",3000.0000,
19-07-2019 02:00:00,19-07-2019 10:00:00,35,SAN ANDRES,17349,JORGE LUIS I                                                ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10210.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
19-07-2019 03:00:00,19-07-2019 10:08:00,35,SAN ANDRES,34623,YUJU Y KANU                                                 ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
19-07-2019 02:15:00,19-07-2019 10:10:00,35,SAN ANDRES,38432,SAN JUDAS TADEO / PORTEÑITO II,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
19-07-2019 02:45:00,19-07-2019 12:00:00,35,SAN ANDRES,36140,VALIENTE 2                                                  ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
19-07-2019 03:00:00,19-07-2019 12:02:00,35,SAN ANDRES,28006,REACHELL Y JHARLYN / GILMER RIQUELMER,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
19-07-2019 03:30:00,19-07-2019 12:15:00,35,SAN ANDRES,37164,MARITZA I                                                   ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
19-07-2019 02:48:00,19-07-2019 14:20:00,35,SAN ANDRES,25858,JUAN PABLO                                                  ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
9-07-2019 03:00:00,9-07-2019 11:30:00,35,SAN ANDRES,35533,CATHYA YERALDINE,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
9-07-2019 03:00:00,9-07-2019 11:32:00,35,SAN ANDRES,34476,CHINO Y BRANDO                                              ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
9-07-2019 02:45:00,9-07-2019 11:33:00,35,SAN ANDRES,36130,ANTONIO Y ESTHER                                            ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,15000.0000,103,"Anchoveta, anchoveta peruana, peladilla",15000.0000,
9-07-2019 03:00:00,9-07-2019 11:38:00,35,SAN ANDRES,34567,LOS CACHANGAS II                                            ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
9-07-2019 03:00:00,9-07-2019 11:40:00,35,SAN ANDRES,22691,MI MARGARITA II / EMILIA ISABEL                             ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,12000.0000,103,"Anchoveta, anchoveta peruana, peladilla",12000.0000,
22-07-2019 02:08:00,22-07-2019 10:48:00,35,SAN ANDRES,25328,CHAVELA I                                                   ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
22-07-2019 03:00:00,22-07-2019 10:58:00,35,SAN ANDRES,36130,ANTONIO Y ESTHER                                            ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
22-07-2019 02:30:00,22-07-2019 14:00:00,35,SAN ANDRES,18760,PEÑITA II                                                   ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,9000.0000,103,"Anchoveta, anchoveta peruana, peladilla",9000.0000,
22-07-2019 03:00:00,22-07-2019 14:02:00,35,SAN ANDRES,35221,EL PATITO                                                   ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
22-07-2019 02:30:00,22-07-2019 14:14:00,35,SAN ANDRES,2428,BELISSA / FRANCHESCO YONATHAN                               ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
22-07-2019 02:15:00,22-07-2019 14:39:00,35,SAN ANDRES,25667,JUAN PEDRO                                                  ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
9-07-2019 02:45:00,9-07-2019 16:18:00,35,SAN ANDRES,17166,PABLO LUIS III                                              ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
11-07-2019 02:15:00,11-07-2019 10:22:00,35,SAN ANDRES,14455,CHEARELA Y JULIO IV                                         ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,12000.0000,103,"Anchoveta, anchoveta peruana, peladilla",12000.0000,
12-07-2019 02:00:00,12-07-2019 08:31:00,35,SAN ANDRES,22139,VERONICA I                                                  ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
12-07-2019 02:00:00,12-07-2019 10:18:00,35,SAN ANDRES,14455,CHEARELA Y JULIO IV                                         ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
19-07-2019 02:30:00,19-07-2019 14:22:00,35,SAN ANDRES,44763,VIRGEN DE CHAPI I,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
19-07-2019 02:30:00,19-07-2019 14:25:00,35,SAN ANDRES,6252,ACECHADOR II,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
22-07-2019 02:00:00,22-07-2019 09:16:00,35,SAN ANDRES,35763,VIRGEN DE CHAPI                                             ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
22-07-2019 02:30:00,22-07-2019 10:00:00,35,SAN ANDRES,22139,VERONICA I                                                  ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
22-07-2019 02:35:00,22-07-2019 11:02:00,35,SAN ANDRES,22691,MI MARGARITA II / EMILIA ISABEL                             ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
22-07-2019 02:30:00,22-07-2019 11:20:00,35,SAN ANDRES,20559,JALEA I,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
22-07-2019 02:30:00,22-07-2019 11:15:00,35,SAN ANDRES,16659,LOS IV HERMANOS                                             ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
22-07-2019 03:30:00,22-07-2019 11:35:00,35,SAN ANDRES,36140,VALIENTE 2                                                  ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
22-07-2019 02:00:00,22-07-2019 11:36:00,35,SAN ANDRES,44763,VIRGEN DE CHAPI I,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
22-07-2019 03:00:00,22-07-2019 11:42:00,35,SAN ANDRES,22650,MI GENESIS / GABY Y NANY                                    ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
22-07-2019 03:00:00,22-07-2019 14:38:00,35,SAN ANDRES,24605,SANDOKAN                                                    ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
22-07-2019 02:45:00,22-07-2019 14:42:00,35,SAN ANDRES,35226,EL LOCO WILLY                                               ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
12-07-2019 03:00:00,12-07-2019 10:15:00,35,SAN ANDRES,13551,CHEARELLA Y JULIO VII / AGUJA II / KERLY                    ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,3000.0000,103,"Anchoveta, anchoveta peruana, peladilla",3000.0000,
12-07-2019 03:00:00,12-07-2019 11:06:00,35,SAN ANDRES,25839,JUAN CARLOS                                                 ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,1000.0000,103,"Anchoveta, anchoveta peruana, peladilla",1000.0000,
12-07-2019 01:45:00,12-07-2019 11:12:00,35,SAN ANDRES,26723,KAREN LISET                                                 ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
12-07-2019 03:30:00,12-07-2019 11:18:00,35,SAN ANDRES,34030,PEYTHON Y DOMINICK                                          ,11.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
12-07-2019 02:45:00,12-07-2019 11:28:00,35,SAN ANDRES,44773,BRAYAN Y SERLY,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
12-07-2019 02:00:00,12-07-2019 11:41:00,35,SAN ANDRES,17165,KIKE V                                                      ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
12-07-2019 02:30:00,12-07-2019 11:42:00,35,SAN ANDRES,6984,NOHANI Y SANDY                                              ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
12-07-2019 03:00:00,12-07-2019 11:45:00,35,SAN ANDRES,26199,JORGE GHAEL / AKIMSHU                                       ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
12-07-2019 02:30:00,12-07-2019 12:00:00,35,SAN ANDRES,18760,PEÑITA II                                                   ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,12000.0000,103,"Anchoveta, anchoveta peruana, peladilla",12000.0000,
12-07-2019 03:00:00,12-07-2019 12:02:00,35,SAN ANDRES,26290,ROBERTO Y SERGIO II                                         ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
12-07-2019 02:40:00,12-07-2019 12:10:00,35,SAN ANDRES,34998,FABRIZIO Y FABIANA                                          ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
22-07-2019 03:00:00,22-07-2019 16:29:00,35,SAN ANDRES,19522,ELIZABETH II                                                ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,6000.0000,103,"Anchoveta, anchoveta peruana, peladilla",6000.0000,
22-07-2019 02:30:00,22-07-2019 16:40:00,35,SAN ANDRES,18915,DIVINO NIÑO JESUS / JORGE Y THIAGO / VERONICA II            ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,6000.0000,103,"Anchoveta, anchoveta peruana, peladilla",6000.0000,
9-07-2019 02:00:00,9-07-2019 12:51:00,35,SAN ANDRES,20502,ROBERTO II / RAMBO II,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,12000.0000,103,"Anchoveta, anchoveta peruana, peladilla",12000.0000,
9-07-2019 03:00:00,9-07-2019 13:00:00,35,SAN ANDRES,25328,CHAVELA I                                                   ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
9-07-2019 03:30:00,9-07-2019 13:12:00,35,SAN ANDRES,23708,BISMARK V,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
17-07-2019 02:30:00,17-07-2019 09:00:00,35,SAN ANDRES,44773,BRAYAN Y SERLY,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
17-07-2019 03:00:00,17-07-2019 09:10:00,35,SAN ANDRES,22691,MI MARGARITA II / EMILIA ISABEL                             ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
17-07-2019 02:00:00,17-07-2019 09:30:00,35,SAN ANDRES,25665,JUNIOR Y CHRISTIAN III                                      ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,9000.0000,103,"Anchoveta, anchoveta peruana, peladilla",9000.0000,
17-07-2019 01:48:00,17-07-2019 09:36:00,35,SAN ANDRES,16659,LOS IV HERMANOS                                             ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
17-07-2019 02:30:00,17-07-2019 11:15:00,35,SAN ANDRES,35221,EL PATITO                                                   ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
17-07-2019 03:00:00,17-07-2019 11:30:00,35,SAN ANDRES,24915,SIERRA NIEVE                                                ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,3000.0000,103,"Anchoveta, anchoveta peruana, peladilla",3000.0000,
17-07-2019 02:30:00,17-07-2019 11:32:00,35,SAN ANDRES,14455,CHEARELA Y JULIO IV                                         ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
17-07-2019 02:45:00,17-07-2019 11:33:00,35,SAN ANDRES,36140,VALIENTE 2                                                  ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
17-07-2019 03:00:00,17-07-2019 11:35:00,35,SAN ANDRES,13551,CHEARELLA Y JULIO VII / AGUJA II / KERLY                    ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,6000.0000,103,"Anchoveta, anchoveta peruana, peladilla",6000.0000,
17-07-2019 03:00:00,17-07-2019 12:37:00,35,SAN ANDRES,34623,YUJU Y KANU                                                 ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
17-07-2019 03:00:00,17-07-2019 11:52:00,35,SAN ANDRES,34476,CHINO Y BRANDO                                              ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
17-07-2019 02:30:00,17-07-2019 11:58:00,35,SAN ANDRES,18760,PEÑITA II                                                   ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,12000.0000,103,"Anchoveta, anchoveta peruana, peladilla",12000.0000,
12-07-2019 02:30:00,12-07-2019 08:40:00,35,SAN ANDRES,20559,JALEA I,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
12-07-2019 02:00:00,12-07-2019 08:42:00,35,SAN ANDRES,20502,ROBERTO II / RAMBO II,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,6000.0000,103,"Anchoveta, anchoveta peruana, peladilla",6000.0000,
12-07-2019 02:25:00,12-07-2019 08:51:00,35,SAN ANDRES,31510,EL GRAN CHESTER III / EL TIO KIKO,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,9000.0000,103,"Anchoveta, anchoveta peruana, peladilla",9000.0000,
12-07-2019 03:00:00,12-07-2019 08:58:00,35,SAN ANDRES,13403,VERGANTIN GOLETA IV,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,11000.0000,103,"Anchoveta, anchoveta peruana, peladilla",11000.0000,
12-07-2019 02:30:00,12-07-2019 09:00:00,35,SAN ANDRES,26492,CARLOS IVAN                                                 ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
12-07-2019 02:00:00,12-07-2019 09:18:00,35,SAN ANDRES,44365,VICTOR & WILLIAN / VICTOR Y WILLIAN,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
12-07-2019 02:30:00,12-07-2019 09:25:00,35,SAN ANDRES,23054,MARTIN LISSET Y ALEXANDRA III                               ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,3000.0000,103,"Anchoveta, anchoveta peruana, peladilla",3000.0000,
12-07-2019 02:35:00,12-07-2019 10:26:00,35,SAN ANDRES,24605,SANDOKAN                                                    ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,2000.0000,103,"Anchoveta, anchoveta peruana, peladilla",2000.0000,
16-07-2019 02:00:00,16-07-2019 09:00:00,35,SAN ANDRES,14455,CHEARELA Y JULIO IV                                         ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
16-07-2019 02:30:00,16-07-2019 04:02:00,35,SAN ANDRES,15603,JEAN POOL Y ROBINHO                                         ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8100.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
16-07-2019 02:00:00,16-07-2019 09:05:00,35,SAN ANDRES,27029,CARLITOS                                                    ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
16-07-2019 02:30:00,16-07-2019 09:06:00,35,SAN ANDRES,44773,BRAYAN Y SERLY,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
16-07-2019 02:40:00,16-07-2019 09:48:00,35,SAN ANDRES,17166,PABLO LUIS III                                              ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
16-07-2019 03:00:00,16-07-2019 09:56:00,35,SAN ANDRES,22608,SAN ROQUE IV                                                ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5180.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
16-07-2019 02:00:00,16-07-2019 10:10:00,35,SAN ANDRES,21703,VIRGEN DE TOPARA II                                         ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
16-07-2019 02:00:00,16-07-2019 10:15:00,35,SAN ANDRES,32175,CRISTO MORENO II / MOREY Y MECHON II,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
16-07-2019 03:00:00,16-07-2019 10:18:00,35,SAN ANDRES,38432,SAN JUDAS TADEO / PORTEÑITO II,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
16-07-2019 03:00:00,16-07-2019 10:20:00,35,SAN ANDRES,27026,EL ZORRO                                                    ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,2000.0000,103,"Anchoveta, anchoveta peruana, peladilla",2000.0000,
16-07-2019 02:30:00,16-07-2019 10:22:00,35,SAN ANDRES,18915,DIVINO NIÑO JESUS / JORGE Y THIAGO / VERONICA II            ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,6000.0000,103,"Anchoveta, anchoveta peruana, peladilla",6000.0000,
5-08-2019 19:30:00,6-08-2019 07:26:00,22,CHIMBOTE,38396,NICOL / EL TIO TOYO                                         ,8.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,1100.0000,103,"Anchoveta, anchoveta peruana, peladilla",350.0000,
12-07-2019 01:30:00,12-07-2019 10:11:00,35,SAN ANDRES,32175,CRISTO MORENO II / MOREY Y MECHON II,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,3000.0000,103,"Anchoveta, anchoveta peruana, peladilla",3000.0000,
26-07-2019 03:00:00,26-07-2019 13:15:00,35,SAN ANDRES,36140,VALIENTE 2                                                  ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
26-07-2019 02:30:00,26-07-2019 13:48:00,35,SAN ANDRES,14455,CHEARELA Y JULIO IV                                         ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,6000.0000,103,"Anchoveta, anchoveta peruana, peladilla",6000.0000,
26-07-2019 02:30:00,26-07-2019 14:18:00,35,SAN ANDRES,13551,CHEARELLA Y JULIO VII / AGUJA II / KERLY                    ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,3000.0000,103,"Anchoveta, anchoveta peruana, peladilla",3000.0000,
16-07-2019 02:00:00,16-07-2019 10:25:00,35,SAN ANDRES,2428,BELISSA / FRANCHESCO YONATHAN                               ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
16-07-2019 03:00:00,16-07-2019 10:30:00,35,SAN ANDRES,13403,VERGANTIN GOLETA IV,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
16-07-2019 03:30:00,16-07-2019 10:38:00,35,SAN ANDRES,13551,CHEARELLA Y JULIO VII / AGUJA II / KERLY                    ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,6000.0000,103,"Anchoveta, anchoveta peruana, peladilla",6000.0000,
16-07-2019 03:30:00,16-07-2019 16:44:00,35,SAN ANDRES,37164,MARITZA I                                                   ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,9000.0000,103,"Anchoveta, anchoveta peruana, peladilla",9000.0000,
17-07-2019 02:30:00,17-07-2019 11:22:00,35,SAN ANDRES,27030,BRAYAN Y YANIRA                                             ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
17-07-2019 01:45:00,17-07-2019 11:40:00,35,SAN ANDRES,25858,JUAN PABLO                                                  ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
17-07-2019 02:30:00,17-07-2019 11:41:00,35,SAN ANDRES,24605,SANDOKAN                                                    ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,5000.0000,103,"Anchoveta, anchoveta peruana, peladilla",5000.0000,
17-07-2019 03:00:00,17-07-2019 11:50:00,35,SAN ANDRES,25329,TIFANY ARIANA / MARITZA PAOLA / MARITZA PAOLA IV,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,8000.0000,103,"Anchoveta, anchoveta peruana, peladilla",8000.0000,
17-07-2019 02:00:00,17-07-2019 11:55:00,35,SAN ANDRES,34998,FABRIZIO Y FABIANA                                          ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
17-07-2019 02:30:00,17-07-2019 11:58:00,35,SAN ANDRES,38432,SAN JUDAS TADEO / PORTEÑITO II,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,10000.0000,103,"Anchoveta, anchoveta peruana, peladilla",10000.0000,
17-07-2019 02:30:00,17-07-2019 12:20:00,35,SAN ANDRES,6984,NOHANI Y SANDY                                              ,10.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,7000.0000,103,"Anchoveta, anchoveta peruana, peladilla",7000.0000,
17-07-2019 02:30:00,17-07-2019 12:30:00,35,SAN ANDRES,33266,JERSON MARTIN / CANARIO PINENO                              ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,3000.0000,103,"Anchoveta, anchoveta peruana, peladilla",3000.0000,
,15-07-2019,10,PAITA,37487,INF RECUPERADA: 2 PAITA (PUERTO NUEVO)                                 ,0.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,743.0000,103,"Anchoveta, anchoveta peruana, peladilla",720.0000,
12-07-2019 02:35:00,12-07-2019 10:41:00,35,SAN ANDRES,28003,SUEN                                                        ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,4000.0000,103,"Anchoveta, anchoveta peruana, peladilla",4000.0000,
12-07-2019 02:00:00,12-07-2019 10:42:00,35,SAN ANDRES,18390,RAMBO III                                                   ,15.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,3000.0000,103,"Anchoveta, anchoveta peruana, peladilla",3000.0000,
12-07-2019 02:00:00,12-07-2019 10:52:00,35,SAN ANDRES,17620,SAN JUAN BAUTISTA II                                        ,12.00,3,ARTESANAL,26,DIRECT HUMAN CONSUMPTION,3000.0000,103,"Anchoveta, anchoveta peruana, peladilla",3000.0000,
